city,tier,year,gdp_100m,fai_100m,re_invest_100m,infra_invest_100m,inv_gdp_ratio,re_gdp_ratio,urban_rate,ter_share,urban_pop_10k,housing_stock_10k_m2,housing_price_yuan_m2,V_housing_100m,K_pim_100m,urban_q,delta_V,delta_V_over_V,MUQ,pop_growth
绍兴市,二线,2010,5284.4014,1349.9502,542.0230,807.9273,0.2555,0.1026,0.5519,0.4039,297.4817,10825.6393,3570.5898,3865.3917,8184.8314,0.4723,397.0937,0.1145,0.2942,0.0179
绍兴市,二线,2011,6105.7312,1672.0657,719.8179,952.2477,0.2739,0.1179,0.5675,0.4058,303.0491,12206.6614,3775.9012,4609.1147,9652.2763,0.4775,743.7230,0.1924,0.4448,0.0187
绍兴市,二线,2012,7044.8246,2182.9744,689.1865,1493.7879,0.3099,0.0978,0.5825,0.4133,308.9556,13440.3714,3947.3274,5305.3546,11593.9438,0.4576,696.2399,0.1511,0.3189,0.0195
绍兴市,二线,2013,8006.8044,2248.6079,975.5898,1273.0181,0.2808,0.1218,0.5972,0.4165,312.7267,15135.1986,4108.3376,6218.0505,13552.7031,0.4588,912.6959,0.1720,0.4059,0.0122
绍兴市,二线,2014,9299.7300,2525.9221,1014.9439,1510.9782,0.2716,0.1091,0.6109,0.4170,317.7027,16801.6565,4134.4101,6946.4938,15739.8076,0.4413,728.4433,0.1171,0.2884,0.0159
绍兴市,二线,2015,9847.2790,2483.4837,1073.6673,1409.8164,0.2522,0.1090,0.6296,0.4258,322.8192,18474.2124,4176.0895,7714.9965,17829.7960,0.4327,768.5027,0.1106,0.3094,0.0161
绍兴市,二线,2016,10667.8594,2838.8649,1343.6576,1495.2073,0.2661,0.1260,0.6464,0.4291,327.1194,20498.2224,4285.7082,8784.9399,20222.9160,0.4344,1069.9434,0.1387,0.3769,0.0133
绍兴市,二线,2017,11605.0077,3259.7845,1596.2241,1663.5604,0.2809,0.1375,0.6624,0.4329,334.9431,22813.5941,4365.5368,9959.3584,22977.1276,0.4334,1174.4185,0.1337,0.3603,0.0239
绍兴市,二线,2018,12369.7959,2809.6635,1255.9353,1553.7282,0.2271,0.1015,0.6758,0.4399,343.3617,24493.2079,4558.4957,11165.2182,25212.3629,0.4428,1205.8598,0.1211,0.4292,0.0251
绍兴市,二线,2019,13441.0479,3791.5198,1492.9447,2298.5751,0.2821,0.1111,0.6931,0.4431,351.7919,26433.0729,4641.8399,12269.8092,28373.5737,0.4324,1104.5911,0.0989,0.2913,0.0246
绵阳市,三线,2005,276.9136,124.3747,74.5404,49.8343,0.4491,0.2692,0.4217,0.2358,72.0885,3919.2380,2247.1102,880.6960,746.2481,1.1802,,,,
绵阳市,三线,2006,317.5364,138.3127,84.2364,54.0764,0.4356,0.2653,0.4342,0.2430,74.0688,4115.1238,2281.9453,939.0487,865.9046,1.0845,58.3528,0.0663,0.4219,0.0275
绵阳市,三线,2007,371.8944,179.9928,96.0404,83.9525,0.4840,0.2582,0.4468,0.2499,75.2878,4324.5126,2387.8143,1032.6133,1024.2498,1.0082,93.5646,0.0996,0.5198,0.0165
绵阳市,三线,2008,432.0075,203.9504,114.6611,89.2893,0.4721,0.2654,0.4561,0.2560,76.5985,4562.0702,2416.1106,1102.2466,1202.5940,0.9166,69.6333,0.0674,0.3414,0.0174
绵阳市,三线,2009,480.4203,238.1819,127.9356,110.2463,0.4958,0.2663,0.4665,0.2597,77.5733,4811.6855,2526.3384,1215.5946,1410.7111,0.8617,113.3480,0.1028,0.4759,0.0127
绵阳市,三线,2010,568.2146,302.3710,170.8387,131.5323,0.5321,0.3007,0.4823,0.2645,79.0542,5136.3076,2622.4047,1346.9477,1677.8143,0.8028,131.3531,0.1081,0.4344,0.0191
绵阳市,三线,2011,655.7454,331.2755,208.2775,122.9980,0.5052,0.3176,0.4969,0.2628,80.1906,5515.8634,2759.7668,1522.2496,1967.1444,0.7738,175.3019,0.1301,0.5292,0.0144
绵阳市,三线,2012,760.3071,423.3529,249.4316,173.9213,0.5568,0.3281,0.5101,0.2650,82.1690,5951.3898,2879.6420,1713.7872,2341.3187,0.7320,191.5375,0.1258,0.4524,0.0247
绵阳市,三线,2013,893.1083,486.6747,317.7891,168.8856,0.5449,0.3558,0.5244,0.2610,84.4611,6487.7304,3101.3710,2012.0859,2769.4604,0.7265,298.2987,0.1741,0.6129,0.0279
绵阳市,三线,2014,1053.9458,617.4840,382.0413,235.4427,0.5859,0.3625,0.5386,0.2700,86.9924,7107.1062,3245.4681,2306.5887,3317.7079,0.6952,294.5028,0.1464,0.4769,0.0300
绵阳市,三线,2015,1120.1751,569.8741,380.8989,188.9752,0.5087,0.3400,0.5512,0.2713,88.0228,7689.0047,3370.2376,2591.3773,3804.6393,0.6811,284.7886,0.1235,0.4997,0.0118
绵阳市,三线,2016,1192.2600,656.6577,419.5694,237.0884,0.5508,0.3519,0.5657,0.2761,89.0165,8301.8178,3535.3005,2934.9421,4366.1811,0.6722,343.5648,0.1326,0.5232,0.0113
绵阳市,三线,2017,1272.3930,666.5663,412.4268,254.1394,0.5239,0.3241,0.5790,0.2836,90.6731,8869.9998,3647.5081,3235.3396,4923.5928,0.6571,300.3976,0.1024,0.4507,0.0186
绵阳市,三线,2018,1339.4806,688.2480,432.0363,256.2117,0.5138,0.3225,0.5903,0.2902,92.6181,9437.5575,3848.4911,3632.0356,5488.7510,0.6617,396.6960,0.1226,0.5764,0.0215
绵阳市,三线,2019,1436.1940,770.5417,443.0549,327.4867,0.5365,0.3085,0.6027,0.2932,94.7057,9991.5550,3922.1573,3918.8450,6122.0739,0.6401,286.8094,0.0790,0.3722,0.0225
舟山市,三线,2005,562.2761,223.2158,103.5320,119.6838,0.3970,0.1841,0.3298,0.2373,118.0378,3108.4325,2833.4956,880.7730,1339.2946,0.6576,,,,
舟山市,三线,2006,636.3687,282.3094,126.9513,155.3580,0.4436,0.1995,0.3468,0.2439,121.6712,3431.6310,3123.1840,1071.7615,1588.1216,0.6749,190.9885,0.2168,0.6765,0.0308
舟山市,三线,2007,711.1380,298.9653,139.8626,159.1026,0.4204,0.1967,0.3602,0.2501,123.5902,3762.1738,3405.4610,1281.1936,1847.3839,0.6935,209.4321,0.1954,0.7005,0.0158
舟山市,三线,2008,781.5764,355.6943,155.5002,200.1941,0.4551,0.1990,0.3821,0.2509,125.1150,4105.3689,3564.4894,1463.3544,2156.8936,0.6785,182.1608,0.1422,0.5121,0.0123
舟山市,三线,2009,851.1919,404.4315,171.5373,232.8943,0.4751,0.2015,0.4022,0.2497,128.1168,4460.1704,3796.1596,1693.1519,2507.4027,0.6753,229.7975,0.1570,0.5682,0.0240
舟山市,三线,2010,967.2547,443.0231,229.5149,213.5082,0.4580,0.2373,0.4213,0.2533,130.0559,4916.3286,4262.7022,2095.6845,2887.7408,0.7257,402.5326,0.2377,0.9086,0.0151
舟山市,三线,2011,1085.8795,529.6519,248.6791,280.9728,0.4878,0.2290,0.4428,0.2589,132.4102,5381.6738,4502.3490,2423.0174,3345.1992,0.7243,327.3329,0.1562,0.6180,0.0181
舟山市,三线,2012,1233.6260,640.2170,261.1912,379.0258,0.5190,0.2117,0.4589,0.2654,135.1431,5841.6759,4992.4510,2916.4280,3901.7862,0.7475,493.4107,0.2036,0.7707,0.0206
舟山市,三线,2013,1397.3776,661.8109,319.3080,342.5029,0.4736,0.2285,0.4786,0.2734,137.0541,6381.9616,5447.5733,3476.6204,4466.0524,0.7785,560.1923,0.1921,0.8465,0.0141
舟山市,三线,2014,1591.0682,741.0431,411.0590,329.9840,0.4658,0.2584,0.4979,0.2811,138.9544,7054.3671,5741.6493,4050.3702,5095.4442,0.7949,573.7499,0.1650,0.7742,0.0139
舟山市,三线,2015,1651.3753,788.5710,451.9003,336.6708,0.4775,0.2737,0.5209,0.2921,141.6659,7758.5097,5645.7013,4380.2229,5756.6291,0.7609,329.8526,0.0814,0.4183,0.0195
舟山市,三线,2016,1731.3182,787.9203,422.1965,365.7238,0.4551,0.2439,0.5397,0.3016,144.0663,8374.9463,5489.9846,4597.8326,6400.6337,0.7183,217.6098,0.0497,0.2762,0.0169
舟山市,三线,2017,1816.1255,780.9924,441.6571,339.3353,0.4300,0.2432,0.5588,0.3060,146.7368,8988.5502,5522.0601,4963.5315,7021.6103,0.7069,365.6989,0.0795,0.4682,0.0185
舟山市,三线,2018,1918.5739,879.8463,455.6632,424.1831,0.4586,0.2375,0.5800,0.3130,149.8130,9590.8113,5548.8563,5321.8034,7725.9162,0.6888,358.2719,0.0722,0.4072,0.0210
舟山市,三线,2019,2046.3042,946.8061,495.8324,450.9737,0.4627,0.2423,0.5952,0.3219,152.9105,10220.5115,5619.2812,5743.1928,8479.5745,0.6773,421.3894,0.0792,0.4451,0.0207
芜湖市,三线,2005,300.4677,149.3719,75.5025,73.8694,0.4971,0.2513,0.4114,0.4195,71.5426,1804.3297,2524.5548,455.5129,896.2312,0.5083,,,,
芜湖市,三线,2006,337.9623,170.2030,83.7634,86.4396,0.5036,0.2478,0.4222,0.4217,72.7774,2020.0447,2646.9295,534.6916,1044.0284,0.5121,79.1787,0.1738,0.4652,0.0173
芜湖市,三线,2007,385.2215,202.3936,102.5931,99.8004,0.5254,0.2663,0.4365,0.4242,74.2116,2267.4786,2750.2731,623.6185,1220.3212,0.5110,88.9269,0.1663,0.4394,0.0197
芜湖市,三线,2008,442.9070,233.4298,128.6461,104.7837,0.5270,0.2905,0.4467,0.4357,75.7679,2559.8555,2860.7453,732.3095,1423.2430,0.5145,108.6909,0.1743,0.4656,0.0210
芜湖市,三线,2009,486.5718,270.8854,142.0760,128.8093,0.5567,0.2920,0.4637,0.4399,77.1629,2862.1247,2995.8982,857.4634,1658.5473,0.5170,125.1540,0.1709,0.4620,0.0184
芜湖市,三线,2010,557.0259,319.3262,158.4276,160.8986,0.5733,0.2844,0.4746,0.4400,78.5423,3179.1636,3090.1020,982.3940,1936.4098,0.5073,124.9305,0.1457,0.3912,0.0179
芜湖市,三线,2011,640.9060,351.4860,189.1933,162.2926,0.5484,0.2952,0.4883,0.4399,80.4352,3538.8065,3313.0285,1172.4167,2239.4855,0.5235,190.0227,0.1934,0.5406,0.0241
芜湖市,三线,2012,740.4437,444.0537,245.5552,198.4985,0.5997,0.3316,0.4996,0.4452,81.8765,3986.4779,3693.3497,1472.3457,2627.5521,0.5603,299.9290,0.2558,0.6754,0.0179
芜湖市,三线,2013,846.3849,512.4711,267.4409,245.0302,0.6055,0.3160,0.5144,0.4533,83.3653,4448.0649,3891.0708,1730.7736,3074.3344,0.5630,258.4279,0.1755,0.5043,0.0182
芜湖市,三线,2014,978.3060,563.3506,346.7272,216.6234,0.5758,0.3544,0.5284,0.4662,85.2819,5024.5882,4059.7384,2039.8514,3560.8267,0.5729,309.0778,0.1786,0.5486,0.0230
芜湖市,三线,2015,1022.0573,590.4029,336.2284,254.1746,0.5777,0.3290,0.5408,0.4704,86.6312,5550.7338,4400.2982,2442.4884,4062.2089,0.6013,402.6371,0.1974,0.6820,0.0158
芜湖市,三线,2016,1086.5415,624.4894,348.6311,275.8583,0.5747,0.3209,0.5498,0.4760,88.5600,6068.3187,4610.0025,2797.4964,4585.1431,0.6101,355.0080,0.1453,0.5685,0.0223
芜湖市,三线,2017,1161.7231,622.8966,355.7950,267.1016,0.5362,0.3063,0.5591,0.4850,91.0169,6569.4170,4693.9932,3083.6799,5093.4111,0.6054,286.1835,0.1023,0.4594,0.0277
芜湖市,三线,2018,1225.9925,699.0845,384.4709,314.6136,0.5702,0.3136,0.5704,0.4890,92.1329,7087.7293,4854.6477,3440.8429,5665.1604,0.6074,357.1630,0.1158,0.5109,0.0123
芜湖市,三线,2019,1293.1313,697.2310,404.6537,292.5773,0.5392,0.3129,0.5821,0.4914,94.0088,7609.0282,5039.1158,3834.2774,6220.7624,0.6164,393.4346,0.1143,0.5643,0.0204
苏州市,新一线,2005,2008.6077,326.9650,319.0453,7.9196,0.1628,0.1588,0.4442,0.5185,701.9634,11559.2483,6252.4358,7227.3458,1961.7899,3.6841,,,,
苏州市,新一线,2006,2346.2424,371.8689,348.0729,23.7959,0.1585,0.1484,0.4525,0.5238,722.8026,12415.0221,6503.7612,8074.4339,2284.6140,3.5343,847.0881,0.1172,2.2779,0.0297
苏州市,新一线,2007,2694.2508,391.3583,345.5842,45.7741,0.1453,0.1283,0.4584,0.5255,745.1368,13192.3959,6653.6797,8777.7976,2618.8569,3.3518,703.3637,0.0871,1.7972,0.0309
苏州市,新一线,2008,3180.6044,551.8558,428.9666,122.8892,0.1735,0.1349,0.4681,0.5276,766.6540,14111.0023,6671.0633,9413.5389,3105.2413,3.0315,635.7413,0.0724,1.1520,0.0289
苏州市,新一线,2009,3554.3899,497.7684,558.0603,0.0000,0.1400,0.1570,0.4747,0.5335,783.5473,15257.7237,6664.4082,10168.3699,3525.3786,2.8843,754.8309,0.0802,1.5164,0.0220
苏州市,新一线,2010,4145.2803,676.8717,691.6597,0.0000,0.1633,0.1669,0.4853,0.5389,805.3714,16614.2221,6860.9823,11398.9884,4114.1158,2.7707,1230.6185,0.1210,1.8181,0.0279
苏州市,新一线,2011,4814.6178,860.9304,804.9853,55.9451,0.1788,0.1672,0.4917,0.5419,823.8845,18113.5667,7038.1991,12748.6890,4872.1934,2.6166,1349.7006,0.1184,1.5677,0.0230
苏州市,新一线,2012,5709.5539,841.2607,942.9677,0.0000,0.1473,0.1652,0.5013,0.5460,853.7410,19787.4495,7113.1537,14075.1170,5591.6492,2.5172,1326.4280,0.1040,1.5767,0.0362
苏州市,新一线,2013,6563.3204,1155.6536,1109.9188,45.7347,0.1761,0.1691,0.5068,0.5520,882.0586,21670.6728,7596.2849,16461.6605,6607.5116,2.4914,2386.5435,0.1696,2.0651,0.0332
苏州市,新一线,2014,7651.7965,1263.0801,1389.1245,0.0000,0.1651,0.1815,0.5143,0.5599,918.2694,23941.9504,7714.3041,18469.5486,7705.4039,2.3970,2007.8881,0.1220,1.5897,0.0411
苏州市,新一线,2015,8039.1283,1122.7225,1433.3834,0.0000,0.1397,0.1783,0.5206,0.5698,953.5204,26159.7596,9182.5095,24021.2240,8635.4913,2.7817,5551.6754,0.3006,4.9448,0.0384
苏州市,新一线,2016,8518.1932,1505.2564,1633.8817,0.0000,0.1767,0.1918,0.5280,0.5730,977.2881,28583.9949,10386.7563,29689.4989,9924.8605,2.9914,5668.2749,0.2360,3.7657,0.0249
苏州市,新一线,2017,9017.6554,1254.6273,1552.9384,0.0000,0.1391,0.1722,0.5363,0.5734,1008.2235,30750.1630,11667.7426,35878.4987,10931.3662,3.2822,6188.9998,0.2085,4.9329,0.0317
苏州市,新一线,2018,9680.1178,1181.0904,1664.5331,0.0000,0.1220,0.1720,0.5417,0.5834,1040.5826,32971.0661,13572.8710,44751.2025,11839.1725,3.7799,8872.7038,0.2473,7.5123,0.0321
苏州市,新一线,2019,10242.3139,1629.0311,1742.6242,0.0000,0.1590,0.1701,0.5506,0.5856,1072.6812,35191.5372,15476.4442,54463.9862,13172.2242,4.1348,9712.7837,0.2170,5.9623,0.0308
荆州市,三线,2005,854.8754,147.6298,219.5180,0.0000,0.1727,0.2568,0.4996,0.3258,10.0000,3432.0426,1633.6447,560.6738,885.7785,0.6330,,,,
荆州市,三线,2006,973.9510,145.9896,287.6046,0.0000,0.1499,0.2953,0.5188,0.3372,10.2046,4200.3397,1769.4987,743.2496,1009.6237,0.7362,182.5758,0.3256,1.2506,0.0205
荆州市,三线,2007,1108.0044,188.6445,342.3565,0.0000,0.1703,0.3090,0.5395,0.3406,10.3852,5051.4404,1814.7431,916.7067,1173.0276,0.7815,173.4571,0.2334,0.9195,0.0177
荆州市,三线,2008,1283.9548,231.6767,384.4207,0.0000,0.1804,0.2994,0.5619,0.3475,10.5589,5942.3644,1872.6589,1112.8021,1375.3787,0.8091,196.0955,0.2139,0.8464,0.0167
荆州市,三线,2009,1405.9055,273.8907,446.3728,0.0000,0.1948,0.3175,0.5826,0.3528,10.6795,6913.0317,1896.7202,1311.2087,1614.8849,0.8120,198.4066,0.1783,0.7244,0.0114
荆州市,三线,2010,1587.8461,299.0057,515.0942,0.0000,0.1883,0.3244,0.6023,0.3552,10.9048,7967.7434,2046.4805,1630.5832,1873.5185,0.8703,319.3745,0.2436,1.0681,0.0211
荆州市,三线,2011,1807.0710,379.5972,617.6025,0.0000,0.2101,0.3418,0.6214,0.3652,11.1724,9165.8641,2180.2314,1998.3705,2206.2777,0.9058,367.7873,0.2256,0.9689,0.0245
荆州市,三线,2012,2046.9307,517.7497,716.5726,0.0000,0.2529,0.3501,0.6440,0.3764,11.3941,10483.8564,2233.5805,2341.6537,2668.8705,0.8774,343.2832,0.1718,0.6630,0.0198
荆州市,三线,2013,2324.8852,472.4341,848.0871,0.0000,0.2032,0.3648,0.6643,0.3817,11.7073,11969.1812,2382.6252,2851.8073,3074.5829,0.9275,510.1536,0.2179,1.0798,0.0275
荆州市,三线,2014,2647.2377,596.1208,967.8202,0.0000,0.2252,0.3656,0.6833,0.3865,11.9193,13582.8986,2453.8072,3332.9815,3593.8391,0.9274,481.1742,0.1687,0.8072,0.0181
荆州市,三线,2015,2831.0297,531.7286,1001.3495,0.0000,0.1878,0.3537,0.7045,0.3844,12.1240,15163.6687,2686.5244,4073.7565,4035.7217,1.0094,740.7751,0.2223,1.3931,0.0172
荆州市,三线,2016,2972.8967,539.2208,958.3212,0.0000,0.1814,0.3224,0.7214,0.3895,12.2680,16587.3545,2819.9897,4677.6169,4474.0495,1.0455,603.8603,0.1482,1.1199,0.0119
荆州市,三线,2017,3178.2062,603.8814,1148.5650,0.0000,0.1900,0.3614,0.7422,0.3936,12.6351,18235.0046,3047.4119,5556.9570,4966.0796,1.1190,879.3402,0.1880,1.4561,0.0299
荆州市,三线,2018,3345.7007,562.5686,1131.3852,0.0000,0.1681,0.3382,0.7610,0.3980,12.7967,19771.2143,3344.5349,6612.5516,5404.4962,1.2235,1055.5946,0.1900,1.8764,0.0128
荆州市,三线,2019,3605.6302,768.6987,1224.1834,0.0000,0.2132,0.3395,0.7788,0.3991,13.0580,21364.9901,3477.7642,7430.2398,6038.0824,1.2306,817.6881,0.1237,1.0637,0.0204
莆田市,三线,2005,411.2886,160.2525,70.1608,90.0917,0.3896,0.1706,0.2266,0.2664,116.8139,1894.4560,3134.0349,593.7291,961.5147,0.6175,,,,
莆田市,三线,2006,479.0702,181.0843,74.4044,106.6799,0.3780,0.1553,0.2470,0.2717,119.2571,2083.1516,3394.9840,707.2266,1118.5612,0.6323,113.4975,0.1912,0.6268,0.0209
莆田市,三线,2007,549.2493,179.4230,90.7211,88.7018,0.3267,0.1652,0.2651,0.2810,121.2225,2298.9839,3783.6915,869.8646,1270.0201,0.6849,162.6380,0.2300,0.9065,0.0165
莆田市,三线,2008,627.8928,232.2550,105.4958,126.7592,0.3699,0.1680,0.2821,0.2901,124.8391,2534.3512,3995.1901,1012.5215,1470.5246,0.6885,142.6569,0.1640,0.6142,0.0298
莆田市,三线,2009,697.5211,283.5091,114.6073,168.9017,0.4065,0.1643,0.3028,0.2977,127.3261,2773.4861,4277.8095,1186.4445,1717.2705,0.6909,173.9231,0.1718,0.6135,0.0199
莆田市,三线,2010,777.5201,294.5567,135.7881,158.7686,0.3788,0.1746,0.3217,0.3014,129.3477,3042.0161,4606.4751,1401.2971,1968.8954,0.7117,214.8526,0.1811,0.7294,0.0159
莆田市,三线,2011,888.8005,344.4841,176.1129,168.3712,0.3876,0.1981,0.3392,0.3051,132.1539,3375.9675,4989.6183,1684.4789,2264.1571,0.7440,283.1818,0.2021,0.8220,0.0217
莆田市,三线,2012,1036.2063,363.9342,210.5344,153.3997,0.3512,0.2032,0.3557,0.3071,134.4995,3756.3739,5613.9333,2108.8033,2571.4873,0.8201,424.3244,0.2519,1.1659,0.0177
莆田市,三线,2013,1189.2168,490.5144,213.4960,277.0184,0.4125,0.1795,0.3774,0.3094,138.0256,4119.1152,6029.5714,2483.6500,2997.7145,0.8285,374.8467,0.1778,0.7642,0.0262
莆田市,三线,2014,1384.6459,509.1113,292.6798,216.4316,0.3677,0.2114,0.3951,0.3151,141.1137,4602.1267,6369.7915,2931.4587,3431.8830,0.8542,447.8088,0.1803,0.8796,0.0224
莆田市,三线,2015,1480.5193,626.7227,303.5106,323.2121,0.4233,0.2050,0.4127,0.3289,144.4472,5076.4093,6375.0500,3236.2363,3972.8086,0.8146,304.7776,0.1040,0.4863,0.0236
莆田市,三线,2016,1625.7231,688.5510,323.9075,364.6435,0.4235,0.1992,0.4313,0.3287,147.3491,5558.0959,6594.1372,3665.0847,4562.0394,0.8034,428.8484,0.1325,0.6228,0.0201
莆田市,三线,2017,1766.3321,670.3454,347.6850,322.6604,0.3795,0.1968,0.4480,0.3324,149.5462,6051.4912,6893.3135,4171.4826,5118.3338,0.8150,506.3979,0.1382,0.7554,0.0149
莆田市,三线,2018,1883.1956,681.0242,338.2514,342.7728,0.3616,0.1796,0.4648,0.3377,152.1611,6504.7759,7284.3527,4738.3082,5671.3997,0.8355,566.8256,0.1359,0.8323,0.0175
莆田市,三线,2019,2045.4744,837.5941,395.1047,442.4895,0.4095,0.1932,0.4829,0.3392,156.6830,7017.9301,7535.3781,5288.2757,6367.2088,0.8305,549.9675,0.1161,0.6566,0.0297
营口市,三线,2005,935.2897,367.2373,183.8010,183.4363,0.3926,0.1965,0.2427,0.3139,54.4415,4836.9581,2269.9132,1097.9475,2203.4239,0.4983,,,,
营口市,三线,2006,1079.9508,417.0719,219.1354,197.9365,0.3862,0.2029,0.2622,0.3165,55.2747,5400.1293,2379.9571,1285.2076,2565.4102,0.5010,187.2601,0.1706,0.4490,0.0153
营口市,三线,2007,1246.4723,539.0133,293.8632,245.1501,0.4324,0.2358,0.2876,0.3185,56.6797,6112.7276,2447.1563,1495.8800,3040.2883,0.4920,210.6724,0.1639,0.3908,0.0254
营口市,三线,2008,1426.6333,581.8425,315.8806,265.9619,0.4078,0.2214,0.3100,0.3255,57.5457,6825.1854,2498.1855,1705.0580,3546.1236,0.4808,209.1779,0.1398,0.3595,0.0153
营口市,三线,2009,1566.9600,655.9814,369.6843,286.2971,0.4186,0.2359,0.3293,0.3313,59.3477,7610.0512,2555.9697,1945.1060,4113.4519,0.4729,240.0481,0.1408,0.3659,0.0313
营口市,三线,2010,1798.5433,791.3593,451.0898,340.2695,0.4400,0.2508,0.3518,0.3341,61.0783,8518.1467,2636.6809,2245.9635,4801.9749,0.4677,300.8574,0.1547,0.3802,0.0292
营口市,三线,2011,2087.2703,935.0436,516.5965,418.4471,0.4480,0.2475,0.3757,0.3353,62.0959,9501.7856,2722.3147,2586.6850,5616.9691,0.4605,340.7216,0.1517,0.3644,0.0167
营口市,三线,2012,2393.9681,1129.3916,619.6743,509.7174,0.4718,0.2588,0.3961,0.3400,63.1428,10625.7990,2757.5123,2930.0772,6605.9365,0.4436,343.3921,0.1328,0.3041,0.0169
营口市,三线,2013,2790.5621,1355.5062,750.5192,604.9870,0.4857,0.2689,0.4129,0.3438,64.7229,11926.7646,2888.1211,3444.5940,7796.2943,0.4418,514.5168,0.1756,0.3796,0.0250
营口市,三线,2014,3206.3855,1436.1159,964.1076,472.0083,0.4479,0.3007,0.4350,0.3522,65.2970,13534.2568,3025.2526,4094.4546,9037.5028,0.4531,649.8606,0.1887,0.4525,0.0089
营口市,三线,2015,3377.6558,1514.9386,911.9292,603.0094,0.4485,0.2700,0.4511,0.3583,66.7804,14962.2214,3050.8522,4564.7526,10326.5038,0.4420,470.2980,0.1149,0.3104,0.0227
营口市,三线,2016,3670.6206,1605.6393,947.3461,658.2932,0.4374,0.2581,0.4717,0.3660,67.9117,16369.8805,2943.0386,4817.7190,11673.9805,0.4127,252.9664,0.0554,0.1575,0.0169
营口市,三线,2017,4008.8741,1777.3080,1053.1402,724.1678,0.4433,0.2627,0.4934,0.3651,69.5055,17869.0346,2916.5476,5211.5890,13159.4390,0.3960,393.8701,0.0818,0.2216,0.0235
营口市,三线,2018,4321.4117,2035.1271,1060.7963,974.3308,0.4709,0.2455,0.5157,0.3714,70.5949,19301.6805,2979.1719,5750.3025,14865.5801,0.3868,538.7135,0.1034,0.2647,0.0157
营口市,三线,2019,4523.6421,2017.4220,1124.5369,892.8850,0.4460,0.2486,0.5384,0.3763,71.5412,20754.3275,2999.8099,6225.9038,16511.3626,0.3771,475.6013,0.0827,0.2357,0.0134
衡阳市,三线,2005,504.9961,241.1896,101.3066,139.8830,0.4776,0.2006,0.1500,0.2898,147.2193,3227.4859,1885.7464,608.6220,1447.1374,0.4206,,,,
衡阳市,三线,2006,563.9046,265.0425,117.4465,147.5960,0.4700,0.2083,0.1683,0.2926,150.2659,3522.9688,2050.3897,722.3459,1676.0014,0.4310,113.7239,0.1869,0.4291,0.0207
衡阳市,三线,2007,633.5269,318.9923,121.2056,197.7867,0.5035,0.1913,0.1862,0.2968,152.5930,3803.9277,2248.1798,855.1914,1953.0937,0.4379,132.8455,0.1839,0.4165,0.0155
衡阳市,三线,2008,729.4855,369.2630,149.2995,219.9635,0.5062,0.2047,0.2070,0.3013,156.2862,4131.5199,2333.0610,963.9088,2273.5294,0.4240,108.7174,0.1271,0.2944,0.0242
衡阳市,三线,2009,779.8412,394.0502,156.5025,237.5478,0.5053,0.2007,0.2298,0.3112,159.4633,4451.3643,2377.5107,1058.3166,2610.7414,0.4054,94.4078,0.0979,0.2396,0.0203
衡阳市,三线,2010,885.8499,465.7366,200.1724,265.5642,0.5258,0.2260,0.2488,0.3156,163.5642,4843.5904,2518.6463,1219.9291,3011.2094,0.4051,161.6125,0.1527,0.3470,0.0257
衡阳市,三线,2011,986.1674,549.2963,242.9204,306.3759,0.5570,0.2463,0.2660,0.3165,166.9572,5297.7484,2684.8675,1422.3753,3485.2255,0.4081,202.4462,0.1659,0.3686,0.0207
衡阳市,三线,2012,1093.0911,610.2706,266.1313,344.1392,0.5583,0.2435,0.2826,0.3155,170.5738,5768.3080,2979.9452,1718.9242,4008.3654,0.4288,296.5489,0.2085,0.4859,0.0217
衡阳市,三线,2013,1208.2439,673.3616,310.6147,362.7469,0.5573,0.2571,0.2988,0.3189,174.3510,6293.0275,3230.0062,2032.6518,4581.5178,0.4437,313.7276,0.1825,0.4659,0.0221
衡阳市,三线,2014,1356.3133,799.2593,364.0495,435.2099,0.5893,0.2684,0.3162,0.3222,177.3213,6882.1261,3340.6599,2299.0843,5266.2392,0.4366,266.4325,0.1311,0.3333,0.0170
衡阳市,三线,2015,1389.0865,757.0432,333.9925,423.0507,0.5450,0.2404,0.3372,0.3282,181.3719,7385.8635,3559.4590,2628.9678,5891.6265,0.4462,329.8835,0.1435,0.4358,0.0228
衡阳市,三线,2016,1424.7923,807.5961,357.4238,450.1724,0.5668,0.2509,0.3546,0.3340,182.7859,7899.5508,3796.1393,2998.7795,6551.9319,0.4577,369.8117,0.1407,0.4579,0.0078
衡阳市,三线,2017,1453.3342,762.4276,333.7990,428.6287,0.5246,0.2297,0.3754,0.3397,186.5347,8347.6063,4007.3887,3345.2103,7150.5613,0.4678,346.4308,0.1155,0.4544,0.0205
衡阳市,三线,2018,1489.5786,782.0432,373.2501,408.7931,0.5250,0.2506,0.3917,0.3495,190.6108,8831.0924,4314.6848,3810.3380,7753.8404,0.4914,465.1277,0.1390,0.5948,0.0219
衡阳市,三线,2019,1513.3861,745.3784,358.5631,386.8152,0.4925,0.2369,0.4141,0.3535,193.6249,9267.5080,4624.7827,4286.0211,8305.3728,0.5161,475.6831,0.1248,0.6382,0.0158
衢州市,三线,2005,139.0408,47.1838,15.8845,31.2993,0.3394,0.1142,0.3429,0.2851,77.5546,2390.8345,2558.0530,611.5881,283.1027,2.1603,,,,
